Produktvariante;Prozessschritt;Auftragsnummer;Prozessbeschreibung;Prozessnummer;Startdatum;Startzeit;Enddatum;Endzeit;Arbeitsstation;Transportzeit
8010;60;1360;store a part from stopper 2;211;12.05.2021;19:42:16;12.05.2021;19:42:28;5;1126
8010;10;1360;release a defined part on stopper 1;212;12.05.2021;19:21:51;12.05.2021;19:22:05;5;0
8010;20;1360;feed part from magazin;200;12.05.2021;19:22:31;12.05.2021;19:22:33;11;27
8010;30;1360;assemble a PCB with one fuse left;302;12.05.2021;19:41:31;12.05.2021;19:43:14;8;6
8010;40;1360;feed part from magazin;200;12.05.2021;19:44:07;12.05.2021;19:44:09;6;63
8010;50;1360;pressing for time in seconds;110;12.05.2021;19:44:25;12.05.2021;19:44:27;7;14
8010;60;1360;store a part from stopper 2;211;12.05.2021;19:46:32;12.05.2021;19:46:44;5;1126
8111;10;1360;release a defined part on stopper 1;212;12.05.2021;19:22:14;12.05.2021;19:22:28;5;0
8111;20;1360;feed part from magazin;200;12.05.2021;19:22:55;12.05.2021;19:22:57;11;27
8111;30;1360;assembly part with defined PCB;300;12.05.2021;19:27:42;12.05.2021;19:27:55;8;6
8111;40;1360;feed part from magazin;200;;;;;6;63
8111;50;1360;pressing for time in seconds;110;;;;;7;14
8111;60;1360;store a part from stopper 2;211;;;;;5;1126
8111;10;1360;release a defined part on stopper 1;212;12.05.2021;19:24:31;12.05.2021;19:24:45;5;0
8111;20;1360;feed part from magazin;200;12.05.2021;19:25:12;12.05.2021;19:25:14;11;27
8111;30;1360;assembly part with defined PCB;300;12.05.2021;19:37:59;12.05.2021;19:39:39;8;6
8111;40;1360;feed part from magazin;200;12.05.2021;19:40:27;12.05.2021;19:40:29;6;63
8111;50;1360;pressing for time in seconds;110;12.05.2021;19:40:47;12.05.2021;19:40:49;7;14
8111;60;1360;store a part from stopper 2;211;12.05.2021;19:43:29;12.05.2021;19:43:41;5;1126
8111;10;1360;release a defined part on stopper 1;212;12.05.2021;19:26:44;12.05.2021;19:26:59;5;0
8111;20;1360;feed part from magazin;200;12.05.2021;19:27:26;12.05.2021;19:27:28;11;27
8111;30;1360;assembly part with defined PCB;300;12.05.2021;19:43:19;12.05.2021;19:44:58;8;6
8111;40;1360;feed part from magazin;200;12.05.2021;19:45:54;12.05.2021;19:45:56;6;63
8111;50;1360;pressing for time in seconds;110;12.05.2021;19:46:11;12.05.2021;19:46:13;7;14
8111;60;1360;store a part from stopper 2;211;12.05.2021;19:48:43;12.05.2021;19:48:56;5;1126
8111;10;1360;release a defined part on stopper 1;212;12.05.2021;19:41:15;12.05.2021;19:41:29;5;0
8111;20;1360;feed part from magazin;200;12.05.2021;19:41:56;12.05.2021;19:41:58;11;27
8111;30;1360;assembly part with defined PCB;300;12.05.2021;19:45:03;12.05.2021;19:46:42;8;6
8111;40;1360;feed part from magazin;200;12.05.2021;19:47:28;12.05.2021;19:47:30;6;63
8111;50;1360;pressing for time in seconds;110;12.05.2021;19:47:43;12.05.2021;19:47:46;7;14
8111;60;1360;store a part from stopper 2;211;12.05.2021;19:49:28;12.05.2021;19:49:42;5;1126
8111;10;1360;release a defined part on stopper 1;212;12.05.2021;19:41:58;12.05.2021;19:42:12;5;0
8111;20;1360;feed part from magazin;200;12.05.2021;19:42:39;12.05.2021;19:42:40;11;27
8111;30;1360;assembly part with defined PCB;300;12.05.2021;19:47:03;12.05.2021;19:48:43;8;6
8111;40;1360;feed part from magazin;200;12.05.2021;19:49:28;12.05.2021;19:49:30;6;63
8111;50;1360;pressing for time in seconds;110;12.05.2021;19:49:43;12.05.2021;19:49:46;7;14
8111;60;1360;store a part from stopper 2;211;12.05.2021;19:52:00;12.05.2021;19:52:14;5;1126
8011;10;1361;release a defined part on stopper 1;212;12.05.2021;19:46:45;12.05.2021;19:47:00;5;0
8011;20;1361;feed part from magazin;200;12.05.2021;19:47:26;12.05.2021;19:47:28;11;27
8011;30;1361;assemble a PCB with fuse left and right ;304;12.05.2021;19:49:02;12.05.2021;19:50:55;8;6
8011;40;1361;feed part from magazin;200;12.05.2021;19:51:36;12.05.2021;19:51:38;6;63
8011;50;1361;pressing for time in seconds;110;12.05.2021;19:52:19;12.05.2021;19:53:41;7;14
8011;60;1361;store a part from stopper 2;211;;;;;5;1126
8011;10;1361;release a defined part on stopper 1;212;12.05.2021;19:47:04;12.05.2021;19:47:20;5;0
8011;20;1361;feed part from magazin;200;12.05.2021;19:47:47;12.05.2021;19:47:48;11;27
8011;30;1361;assemble a PCB with fuse left and right ;304;12.05.2021;19:50:59;12.05.2021;19:52:51;8;6
8011;40;1361;feed part from magazin;200;12.05.2021;19:54:09;12.05.2021;19:54:11;6;63
8011;50;1361;pressing for time in seconds;110;12.05.2021;19:54:35;12.05.2021;19:54:37;7;14
8011;60;1361;store a part from stopper 2;211;12.05.2021;19:56:21;12.05.2021;19:56:34;5;1126
8011;10;1361;release a defined part on stopper 1;212;12.05.2021;19:47:23;12.05.2021;19:47:39;5;0
8011;20;1361;feed part from magazin;200;12.05.2021;19:48:06;12.05.2021;19:48:07;11;27
8011;30;1361;assemble a PCB with fuse left and right ;304;12.05.2021;19:52:55;12.05.2021;19:54:46;8;6
8011;40;1361;feed part from magazin;200;12.05.2021;19:55:39;12.05.2021;19:55:42;6;63
8011;50;1361;pressing for time in seconds;110;12.05.2021;19:55:55;12.05.2021;19:55:57;7;14
8011;60;1361;store a part from stopper 2;211;12.05.2021;19:57:43;12.05.2021;19:57:57;5;1126
8011;10;1361;release a defined part on stopper 1;212;12.05.2021;19:48:11;12.05.2021;19:48:27;5;0
8011;20;1361;feed part from magazin;200;12.05.2021;19:48:54;12.05.2021;19:48:55;11;27
8011;30;1361;assemble a PCB with fuse left and right ;304;12.05.2021;20:04:32;12.05.2021;20:10:56;8;6
8011;40;1361;feed part from magazin;200;12.05.2021;20:12:16;12.05.2021;20:12:18;6;63
8011;50;1361;pressing for time in seconds;110;12.05.2021;20:12:41;12.05.2021;20:12:43;7;14
8011;60;1361;store a part from stopper 2;211;12.05.2021;20:14:57;12.05.2021;20:15:09;5;1126
8011;10;1361;release a defined part on stopper 1;212;12.05.2021;19:48:57;12.05.2021;19:49:12;5;0
8011;20;1361;feed part from magazin;200;12.05.2021;19:49:39;12.05.2021;19:49:41;11;27
8011;30;1361;assemble a PCB with fuse left and right ;304;12.05.2021;19:55:37;12.05.2021;19:57:29;8;6
8011;40;1361;feed part from magazin;200;12.05.2021;19:58:15;12.05.2021;19:58:18;6;63
8011;50;1361;pressing for time in seconds;110;12.05.2021;19:58:44;12.05.2021;19:58:46;7;14
8011;60;1361;store a part from stopper 2;211;12.05.2021;20:00:32;12.05.2021;20:00:45;5;1126
8110;10;1361;release a defined part on stopper 1;212;12.05.2021;19:49:15;12.05.2021;19:49:27;5;0
8110;20;1361;feed part from magazin;200;12.05.2021;19:49:54;12.05.2021;19:49:56;11;27
8110;30;1361;assembly part with defined PCB;300;12.05.2021;19:57:33;12.05.2021;19:59:03;8;6
8110;40;1361;feed part from magazin;200;12.05.2021;20:00:15;12.05.2021;20:00:17;6;63
8110;50;1361;pressing for time in seconds;110;12.05.2021;20:00:31;12.05.2021;20:00:33;7;14
8110;60;1361;store a part from stopper 2;211;12.05.2021;20:01:53;12.05.2021;20:02:06;5;1126
8110;10;1361;release a defined part on stopper 1;212;12.05.2021;19:49:42;12.05.2021;19:49:56;5;0
8110;20;1361;feed part from magazin;200;12.05.2021;19:50:23;12.05.2021;19:50:24;11;27
8110;30;1361;assembly part with defined PCB;300;12.05.2021;20:00:47;12.05.2021;20:02:19;8;6
8110;40;1361;feed part from magazin;200;12.05.2021;20:03:04;12.05.2021;20:03:07;6;63
8110;50;1361;pressing for time in seconds;110;12.05.2021;20:03:24;12.05.2021;20:03:26;7;14
8110;60;1361;store a part from stopper 2;211;12.05.2021;20:05:06;12.05.2021;20:05:19;5;1126
8110;10;1361;release a defined part on stopper 1;212;12.05.2021;19:50:41;12.05.2021;19:50:56;5;0
8110;20;1361;feed part from magazin;200;12.05.2021;19:51:22;12.05.2021;19:51:24;11;27
8110;30;1361;assembly part with defined PCB;300;12.05.2021;19:59:08;12.05.2021;20:00:38;8;6
8110;40;1361;feed part from magazin;200;12.05.2021;20:01:35;12.05.2021;20:01:37;6;63
8110;50;1361;pressing for time in seconds;110;12.05.2021;20:01:53;12.05.2021;20:01:55;7;14
8110;60;1361;store a part from stopper 2;211;12.05.2021;20:03:37;12.05.2021;20:03:49;5;1126
8110;10;1361;release a defined part on stopper 1;212;12.05.2021;19:51:12;12.05.2021;19:51:28;5;0
8110;20;1361;feed part from magazin;200;12.05.2021;19:51:55;12.05.2021;19:51:56;11;27
8110;30;1361;assembly part with defined PCB;300;12.05.2021;20:11:01;12.05.2021;20:12:32;8;6
8110;40;1361;feed part from magazin;200;12.05.2021;20:13:37;12.05.2021;20:13:40;6;63
8110;50;1361;pressing for time in seconds;110;12.05.2021;20:13:53;12.05.2021;20:13:55;7;14
8110;60;1361;store a part from stopper 2;211;12.05.2021;20:15:54;12.05.2021;20:16:07;5;1126
8110;10;1361;release a defined part on stopper 1;212;12.05.2021;19:55:50;12.05.2021;19:56:03;5;0
8110;20;1361;feed part from magazin;200;12.05.2021;19:56:30;12.05.2021;19:56:32;11;27
8110;30;1361;assembly part with defined PCB;300;12.05.2021;20:02:56;12.05.2021;20:04:27;8;6
8110;40;1361;feed part from magazin;200;12.05.2021;20:05:09;12.05.2021;20:05:11;6;63
8110;50;1361;pressing for time in seconds;110;12.05.2021;20:05:27;12.05.2021;20:05:29;7;14
8110;60;1361;store a part from stopper 2;211;12.05.2021;20:07:06;12.05.2021;20:07:17;5;1126
8010;10;1362;release a defined part on stopper 1;212;12.05.2021;20:03:50;12.05.2021;20:04:04;5;0
8010;20;1362;feed part from magazin;200;12.05.2021;20:04:30;12.05.2021;20:04:32;11;27
8010;30;1362;assemble a PCB with one fuse left;302;12.05.2021;20:12:36;12.05.2021;20:14:53;8;6
8010;40;1362;feed part from magazin;200;12.05.2021;20:15:49;12.05.2021;20:15:51;6;63
8010;50;1362;pressing for time in seconds;110;12.05.2021;20:16:07;12.05.2021;20:16:09;7;14
8010;60;1362;store a part from stopper 2;211;12.05.2021;20:18:06;12.05.2021;20:18:19;5;1126
8010;40;1362;feed part from magazin;200;12.05.2021;20:21:07;12.05.2021;20:21:10;6;63
8010;50;1362;pressing for time in seconds;110;12.05.2021;20:21:29;12.05.2021;20:21:31;7;14
8010;60;1362;store a part from stopper 2;211;12.05.2021;20:22:50;12.05.2021;20:23:04;5;1126
8010;10;1362;release a defined part on stopper 1;212;12.05.2021;20:04:07;12.05.2021;20:04:19;5;0
8010;20;1362;feed part from magazin;200;12.05.2021;20:04:46;12.05.2021;20:04:48;11;27
8010;30;1362;assemble a PCB with one fuse left;302;12.05.2021;20:18:38;12.05.2021;20:20:21;8;6
8011;10;1362;release a defined part on stopper 1;212;12.05.2021;20:04:38;12.05.2021;20:04:52;5;0
8011;20;1362;feed part from magazin;200;12.05.2021;20:05:18;12.05.2021;20:05:20;11;27
8011;30;1362;assemble a PCB with fuse left and right ;304;12.05.2021;20:23:46;12.05.2021;20:25:37;8;6
8011;40;1362;feed part from magazin;200;12.05.2021;20:26:19;12.05.2021;20:26:21;6;63
8011;50;1362;pressing for time in seconds;110;12.05.2021;20:26:35;12.05.2021;20:26:37;7;14
8011;60;1362;store a part from stopper 2;211;12.05.2021;20:28:59;12.05.2021;20:29:11;5;1126
8011;10;1362;release a defined part on stopper 1;212;12.05.2021;20:05:25;12.05.2021;20:05:39;5;0
8011;20;1362;feed part from magazin;200;12.05.2021;20:06:06;12.05.2021;20:06:41;11;27
8011;30;1362;assemble a PCB with fuse left and right ;304;12.05.2021;20:25:42;12.05.2021;20:27:33;8;6
8011;40;1362;feed part from magazin;200;12.05.2021;20:28:23;12.05.2021;20:28:25;6;63
8011;50;1362;pressing for time in seconds;110;12.05.2021;20:28:38;12.05.2021;20:28:40;7;14
8011;60;1362;store a part from stopper 2;211;12.05.2021;20:30:12;12.05.2021;20:30:24;5;1126
8110;10;1362;release a defined part on stopper 1;212;12.05.2021;20:05:43;12.05.2021;20:05:57;5;0
8110;20;1362;feed part from magazin;200;12.05.2021;20:06:45;12.05.2021;20:06:46;11;27
8110;30;1362;assembly part with defined PCB;300;12.05.2021;20:22:09;12.05.2021;20:23:39;8;6
8110;40;1362;feed part from magazin;200;12.05.2021;20:24:33;12.05.2021;20:24:35;6;63
8110;50;1362;pressing for time in seconds;110;12.05.2021;20:24:49;12.05.2021;20:24:51;7;14
8110;60;1362;store a part from stopper 2;211;12.05.2021;20:26:25;12.05.2021;20:26:37;5;1126
8110;10;1362;release a defined part on stopper 1;212;12.05.2021;20:06:37;12.05.2021;20:06:50;5;0
8110;20;1362;feed part from magazin;200;12.05.2021;20:07:18;12.05.2021;20:07:20;11;27
8110;30;1362;assembly part with defined PCB;300;12.05.2021;20:17:03;12.05.2021;20:18:34;8;6
8110;40;1362;feed part from magazin;200;12.05.2021;20:19:15;12.05.2021;20:19:17;6;63
8110;50;1362;pressing for time in seconds;110;12.05.2021;20:19:43;12.05.2021;20:19:45;7;14
8110;60;1362;store a part from stopper 2;211;12.05.2021;20:21:18;12.05.2021;20:21:30;5;1126
8111;10;1362;release a defined part on stopper 1;212;12.05.2021;20:07:18;12.05.2021;20:07:31;5;0
8111;20;1362;feed part from magazin;200;12.05.2021;20:07:58;12.05.2021;20:08:00;11;27
8111;30;1362;assembly part with defined PCB;300;12.05.2021;20:20:26;12.05.2021;20:22:05;8;6
8111;40;1362;feed part from magazin;200;12.05.2021;20:22:47;12.05.2021;20:22:50;6;63
8111;50;1362;pressing for time in seconds;110;12.05.2021;20:23:03;12.05.2021;20:23:05;7;14
8111;60;1362;store a part from stopper 2;211;12.05.2021;20:24:49;12.05.2021;20:25:01;5;1126
8111;10;1362;release a defined part on stopper 1;212;12.05.2021;20:08:52;12.05.2021;20:09:06;5;0
8111;20;1362;feed part from magazin;200;12.05.2021;20:09:33;12.05.2021;20:09:35;11;27
8111;30;1362;assembly part with defined PCB;300;12.05.2021;20:14:57;12.05.2021;20:16:35;8;6
8111;40;1362;feed part from magazin;200;12.05.2021;20:17:39;12.05.2021;20:17:41;6;63
8111;50;1362;pressing for time in seconds;110;12.05.2021;20:17:59;12.05.2021;20:18:01;7;14
8111;60;1362;store a part from stopper 2;211;12.05.2021;20:19:25;12.05.2021;20:19:39;5;1126
8010;10;1363;release a defined part on stopper 1;212;12.05.2021;20:24:19;12.05.2021;20:24:33;5;0
8010;20;1363;feed part from magazin;200;12.05.2021;20:25:00;12.05.2021;20:25:01;11;27
8010;30;1363;assemble a PCB with one fuse left;302;12.05.2021;20:27:55;12.05.2021;20:29:38;8;6
8010;40;1363;feed part from magazin;200;12.05.2021;20:30:23;12.05.2021;20:30:26;6;63
8010;50;1363;pressing for time in seconds;110;12.05.2021;20:30:39;12.05.2021;20:30:41;7;14
8010;60;1363;store a part from stopper 2;211;12.05.2021;20:32:50;12.05.2021;20:33:02;5;1126
8010;10;1363;release a defined part on stopper 1;212;12.05.2021;20:25:02;12.05.2021;20:25:15;5;0
8010;20;1363;feed part from magazin;200;12.05.2021;20:25:41;12.05.2021;20:25:43;11;27
8010;30;1363;assemble a PCB with one fuse left;302;12.05.2021;20:29:43;12.05.2021;20:31:26;8;6
8010;40;1363;feed part from magazin;200;12.05.2021;20:32:23;12.05.2021;20:32:25;6;63
8010;50;1363;pressing for time in seconds;110;12.05.2021;20:32:38;12.05.2021;20:32:40;7;14
8010;60;1363;store a part from stopper 2;211;12.05.2021;20:34:16;12.05.2021;20:34:29;5;1126
8011;10;1363;release a defined part on stopper 1;212;12.05.2021;20:26:38;12.05.2021;20:26:51;5;0
8011;20;1363;feed part from magazin;200;12.05.2021;20:27:17;12.05.2021;20:27:19;11;27
8011;30;1363;assemble a PCB with fuse left and right ;304;12.05.2021;20:31:32;12.05.2021;20:33:23;8;6
8011;40;1363;feed part from magazin;200;12.05.2021;20:34:54;12.05.2021;20:34:57;6;63
8011;50;1363;pressing for time in seconds;110;12.05.2021;20:35:10;12.05.2021;20:35:12;7;14
8011;60;1363;store a part from stopper 2;211;12.05.2021;20:37:04;12.05.2021;20:37:16;5;1126
8011;10;1363;release a defined part on stopper 1;212;12.05.2021;20:26:54;12.05.2021;20:27:08;5;0
8011;20;1363;feed part from magazin;200;12.05.2021;20:27:35;12.05.2021;20:27:36;11;27
8011;30;1363;assemble a PCB with fuse left and right ;304;12.05.2021;20:33:52;12.05.2021;20:35:43;8;6
8011;40;1363;feed part from magazin;200;12.05.2021;20:36:28;12.05.2021;20:36:30;6;63
8011;50;1363;pressing for time in seconds;110;12.05.2021;20:36:54;12.05.2021;20:36:56;7;14
8011;60;1363;store a part from stopper 2;211;12.05.2021;20:38:28;12.05.2021;20:38:41;5;1126
8110;10;1363;release a defined part on stopper 1;212;12.05.2021;20:27:12;12.05.2021;20:27:26;5;0
8110;20;1363;feed part from magazin;200;12.05.2021;20:27:52;12.05.2021;20:27:54;11;27
8110;30;1363;assembly part with defined PCB;300;12.05.2021;20:41:57;12.05.2021;20:43:33;8;6
8110;40;1363;feed part from magazin;200;12.05.2021;20:44:41;12.05.2021;20:44:43;6;63
8110;50;1363;pressing for time in seconds;110;12.05.2021;20:45:03;12.05.2021;20:45:05;7;14
8110;60;1363;store a part from stopper 2;211;12.05.2021;20:46:42;12.05.2021;20:46:56;5;1126
8110;10;1363;release a defined part on stopper 1;212;12.05.2021;20:27:29;12.05.2021;20:27:43;5;0
8110;20;1363;feed part from magazin;200;12.05.2021;20:28:09;12.05.2021;20:28:11;11;27
8110;30;1363;assembly part with defined PCB;300;12.05.2021;20:39:18;12.05.2021;20:40:49;8;6
8110;40;1363;feed part from magazin;200;12.05.2021;20:41:40;12.05.2021;20:41:42;6;63
8110;50;1363;pressing for time in seconds;110;12.05.2021;20:41:56;12.05.2021;20:41:58;7;14
8110;60;1363;store a part from stopper 2;211;12.05.2021;20:43:30;12.05.2021;20:43:43;5;1126
8111;10;1363;release a defined part on stopper 1;212;12.05.2021;20:27:46;12.05.2021;20:28:00;5;0
8111;20;1363;feed part from magazin;200;12.05.2021;20:28:27;12.05.2021;20:28:29;11;27
8111;30;1363;assembly part with defined PCB;300;12.05.2021;20:35:47;12.05.2021;20:37:27;8;6
8111;40;1363;feed part from magazin;200;12.05.2021;20:38:49;12.05.2021;20:38:51;6;63
8111;50;1363;pressing for time in seconds;110;12.05.2021;20:39:05;12.05.2021;20:39:07;7;14
8111;60;1363;store a part from stopper 2;211;12.05.2021;20:40:56;12.05.2021;20:41:08;5;1126
8111;10;1363;release a defined part on stopper 1;212;12.05.2021;20:28:10;12.05.2021;20:28:24;5;0
8111;20;1363;feed part from magazin;200;12.05.2021;20:28:51;12.05.2021;20:28:53;11;27
8111;30;1363;assembly part with defined PCB;300;12.05.2021;20:37:31;12.05.2021;20:39:10;8;6
8111;40;1363;feed part from magazin;200;12.05.2021;20:40:11;12.05.2021;20:40:13;6;63
8111;50;1363;pressing for time in seconds;110;12.05.2021;20:40:27;12.05.2021;20:40:29;7;14
8111;60;1363;store a part from stopper 2;211;12.05.2021;20:42:04;12.05.2021;20:42:16;5;1126
8010;10;1364;release a defined part on stopper 1;212;12.05.2021;20:42:17;12.05.2021;20:42:32;5;0
8010;20;1364;feed part from magazin;200;12.05.2021;20:42:59;12.05.2021;20:43:00;11;27
8010;30;1364;assemble a PCB with one fuse left;302;12.05.2021;20:44:50;12.05.2021;20:46:33;8;6
8010;40;1364;feed part from magazin;200;12.05.2021;20:47:42;12.05.2021;20:47:44;6;63
8010;50;1364;pressing for time in seconds;110;12.05.2021;20:47:59;12.05.2021;20:48:01;7;14
8010;60;1364;store a part from stopper 2;211;12.05.2021;20:49:54;12.05.2021;20:50:07;5;1126
8010;10;1364;release a defined part on stopper 1;212;12.05.2021;20:42:54;12.05.2021;20:43:10;5;0
8010;20;1364;feed part from magazin;200;12.05.2021;20:43:36;12.05.2021;20:43:38;11;27
8010;30;1364;assemble a PCB with one fuse left;302;12.05.2021;20:46:37;12.05.2021;20:48:20;8;6
8010;40;1364;feed part from magazin;200;12.05.2021;20:49:19;12.05.2021;20:49:21;6;63
8010;50;1364;pressing for time in seconds;110;12.05.2021;20:49:35;12.05.2021;20:49:37;7;14
8010;60;1364;store a part from stopper 2;211;12.05.2021;20:51:50;12.05.2021;20:52:03;5;1126
8010;10;1364;release a defined part on stopper 1;212;12.05.2021;20:43:13;12.05.2021;20:43:29;5;0
8010;20;1364;feed part from magazin;200;12.05.2021;20:43:56;12.05.2021;20:43:58;11;27
8010;30;1364;assemble a PCB with one fuse left;302;12.05.2021;20:48:25;12.05.2021;20:50:08;8;6
8010;40;1364;feed part from magazin;200;12.05.2021;20:50:57;12.05.2021;20:51:00;6;63
8010;50;1364;pressing for time in seconds;110;12.05.2021;20:51:13;12.05.2021;20:51:15;7;14
8010;60;1364;store a part from stopper 2;211;12.05.2021;20:53:09;12.05.2021;20:53:21;5;1126
